,us_cpi,us_inflation,us_gdp,us_m2,eu_gdp,uk_cpi,uk_inflation,uk_gdp,uk_m2,jp_cpi,jp_inflation,jp_gdp,jp_m2,hk_cpi,hk_inflation,hk_gdp,au_cpi,au_inflation,au_gdp,au_m2
2025-06-24,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-06-25,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-06-26,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-06-27,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-06-30,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-07-01,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-07-02,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-07-03,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-07-04,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-07-07,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-07-08,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-07-09,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-07-10,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-07-11,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-07-14,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-07-15,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-07-16,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-07-17,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-07-18,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-07-21,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-07-22,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-07-23,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-07-24,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-07-25,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-07-28,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-07-29,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-07-30,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-07-31,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-08-01,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-08-04,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-08-05,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-08-06,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-08-07,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-08-08,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-08-11,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-08-12,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-08-13,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-08-14,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-08-15,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-08-18,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-08-19,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-08-20,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-08-21,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-08-22,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-08-25,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-08-26,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-08-27,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-08-28,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-08-29,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-09-01,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-09-02,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-09-03,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-09-04,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-09-05,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-09-08,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-09-09,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-09-10,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-09-11,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-09-12,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-09-15,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-09-16,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-09-17,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-09-18,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-09-19,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-09-22,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-09-23,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-09-24,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-09-25,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-09-26,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-09-29,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-09-30,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-10-01,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-10-02,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-10-03,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-10-06,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-10-07,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-10-08,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-10-09,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-10-10,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-10-13,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-10-14,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-10-15,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-10-16,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-10-17,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
2025-10-20,143.857336014608,2.94952520485207,28750956130731.2,28959213351104.1,19497115588443.6,147.410763824672,3.2715729463592,3686033044482.13,4103125000000.0,114.41378098084,2.73853681635241,4027597523550.58,1628215600000000.0,145.077720207254,1.72972119105914,406863396487.342,144.309741509281,3.16656665428797,1757022451652.83,3468352854701.84
