date,USD_GBP,USD_EUR,USD_JPY,USD_HKD,USD_AUD
2021-09-07,0.7261,0.84317,110.04,7.7738,1.3528
2021-09-08,0.72608,0.84552,110.18,7.7764,1.3551
2021-09-09,0.72271,0.84474,109.9,7.7777,1.3545
2021-09-10,0.72004,0.84452,109.81,7.7769,1.3501
2021-09-13,0.72258,0.8489,110.03,7.7794,1.3595
2021-09-14,0.72169,0.84645,110.11,7.7788,1.364
2021-09-15,0.72319,0.84574,109.19,7.7826,1.3661
2021-09-16,0.72282,0.85012,109.39,7.785,1.3667
2021-09-17,0.72464,0.8489,110.03,7.7836,1.3677
2021-09-20,0.73183,0.8539,109.45,7.7865,1.3834
2021-09-21,0.73143,0.85193,109.34,7.7857,1.3801
2021-09-22,0.73323,0.85259,109.56,7.7869,1.3793
2021-09-23,0.72979,0.85361,110.01,7.7853,1.3752
2021-09-24,0.73132,0.85332,110.5,7.7856,1.3794
2021-09-27,0.73021,0.85485,110.91,7.7837,1.3788
2021-09-28,0.736,0.85631,111.47,7.7823,1.3799
2021-09-29,0.74175,0.85807,111.46,7.7839,1.3825
2021-09-30,0.74318,0.86363,111.99,7.7886,1.39
2021-10-01,0.73839,0.86207,111.18,7.7848,1.378
2021-10-04,0.73505,0.8594,111.04,7.7859,1.3713
2021-10-05,0.73412,0.86192,111.18,7.7852,1.3736
2021-10-06,0.73618,0.8664,111.35,7.7869,1.3787
2021-10-07,0.73537,0.8649,111.38,7.7848,1.3699
2021-10-08,0.73377,0.86438,111.78,7.7851,1.3689
2021-10-11,0.73335,0.86401,112.93,7.7803,1.3609
2021-10-12,0.73349,0.86543,113.42,7.7815,1.3553
2021-10-13,0.73428,0.8649,113.56,7.78,1.3598
2021-10-14,0.72934,0.86192,113.47,7.7783,1.3484
2021-10-15,0.72718,0.86192,114.33,7.7795,1.348
2021-10-18,0.72766,0.86177,114.15,7.779,1.3536
2021-10-19,0.72308,0.858,114.22,7.7765,1.3386
2021-10-20,0.72703,0.86036,114.24,7.7755,1.336
2021-10-21,0.72433,0.85933,114.16,7.7758,1.3344
2021-10-22,0.72545,0.85985,113.87,7.774,1.3336
2021-10-25,0.72723,0.86185,113.66,7.7731,1.3363
2021-10-26,0.72455,0.86073,114.02,7.7754,1.3311
2021-10-27,0.72764,0.86081,113.63,7.7785,1.3306
2021-10-28,0.72779,0.86259,113.6,7.7777,1.3293
2021-10-29,0.72555,0.85874,113.89,7.777,1.3272
2021-11-01,0.73048,0.86371,114.17,7.7827,1.3301
2021-11-02,0.73218,0.86185,113.79,7.7822,1.3397
2021-11-03,0.73262,0.86371,113.92,7.7832,1.3451
2021-11-04,0.73775,0.86438,113.9,7.7845,1.3486
2021-11-05,0.74264,0.86813,113.71,7.7845,1.3538
2021-11-08,0.73822,0.86363,113.39,7.7878,1.3491
2021-11-09,0.7375,0.86378,113.07,7.7901,1.3511
2021-11-10,0.74016,0.8652,113.25,7.7898,1.3581
2021-11-11,0.7464,0.8726,113.95,7.7922,1.3699
2021-11-12,0.7469,0.87352,113.99,7.7923,1.3705
2021-11-15,0.74419,0.87382,113.88,7.7906,1.3577
2021-11-16,0.7436,0.87966,114.26,7.7889,1.3626
2021-11-17,0.74311,0.8837,114.69,7.789,1.3716
2021-11-18,0.74194,0.88145,114.22,7.789,1.3733
2021-11-19,0.74464,0.88723,113.76,7.7927,1.3824
2021-11-22,0.74413,0.88668,114.11,7.7917,1.3772
2021-11-23,0.74771,0.88818,114.89,7.7932,1.3839
2021-11-24,0.74902,0.89238,115.17,7.7969,1.3876
2021-11-25,0.75109,0.89103,115.31,7.7977,1.3924
2021-11-26,0.74945,0.88566,114.09,7.7978,1.3989
2021-11-29,0.75012,0.88684,113.7,7.7998,1.3996
2021-11-30,0.74956,0.88005,112.82,7.7973,1.3991
2021-12-01,0.75128,0.88386,113.37,7.7916,1.4008
2021-12-02,0.75082,0.88191,112.83,7.7939,1.4089
2021-12-03,0.75324,0.88566,113.34,7.7943,1.417
2021-12-06,0.75421,0.88598,113.21,7.8013,1.4206
2021-12-07,0.75456,0.88842,113.57,7.7961,1.4069
2021-12-08,0.75762,0.88503,113.79,7.7961,1.402
2021-12-09,0.75802,0.8841,113.35,7.7965,1.4004
2021-12-10,0.75716,0.88708,113.72,7.799,1.3985
2021-12-13,0.75508,0.88668,113.66,7.7999,1.4005
2021-12-14,0.75466,0.88425,113.58,7.8015,1.403
2021-12-15,0.75457,0.88794,113.88,7.8015,1.3997
2021-12-16,0.74837,0.88215,114.12,7.801,1.3862
2021-12-17,0.75206,0.88261,113.22,7.8012,1.3959
2021-12-20,0.75583,0.88708,113.53,7.8012,1.4065
2021-12-21,0.75502,0.88535,113.71,7.8009,1.4024
2021-12-22,0.75126,0.88488,114.22,7.8006,1.3944
2021-12-23,0.74472,0.88417,114.4,7.7997,1.3828
2021-12-24,0.74568,0.88363,114.39,7.7984,1.3824
2021-12-27,0.74549,0.88402,114.74,7.8011,1.3866
2021-12-28,0.74352,0.88253,114.87,7.7998,1.377
2021-12-29,0.74418,0.88472,114.99,7.7968,1.3835
2021-12-30,0.74052,0.8823,115.09,7.7995,1.3759
2021-12-31,0.7419,0.88292,115.12,7.7991,1.3787
2022-01-03,0.74095,0.88067,114.98,7.7975,1.3819
2022-01-04,0.74136,0.8866,116.3,7.7949,1.3904
2022-01-05,0.7381,0.88347,115.76,7.7946,1.3782
2022-01-06,0.73878,0.88378,115.82,7.8013,1.3944
2022-01-07,0.73845,0.88511,115.86,7.8008,1.3988
2022-01-10,0.73686,0.88355,115.26,7.7958,1.3937
2022-01-11,0.73637,0.88215,115.52,7.7968,1.3941
2022-01-12,0.73296,0.87951,115.38,7.7951,1.3863
2022-01-13,0.72882,0.87237,114.26,7.7893,1.3704
2022-01-14,0.72952,0.87359,113.72,7.7854,1.3805
2022-01-17,0.7329,0.87696,114.57,7.7913,1.3866
2022-01-18,0.7361,0.87974,114.71,7.7924,1.3929
2022-01-19,0.73308,0.88145,114.46,7.7913,1.3847
2022-01-20,0.73439,0.88199,114.24,7.7857,1.3814
2022-01-21,0.73698,0.88121,113.8,7.7873,1.39
2022-01-24,0.74136,0.88464,113.78,7.7851,1.4036
2022-01-25,0.74293,0.88747,114.03,7.7853,1.4034
2022-01-26,0.74007,0.88676,114.27,7.785,1.3946
2022-01-27,0.74703,0.89606,115.36,7.7913,1.4132
2022-01-28,0.74679,0.89783,115.53,7.794,1.4339
2022-01-31,0.74537,0.89638,115.44,7.798,1.4181
2022-02-01,0.74155,0.8881,114.67,7.7956,1.4092
2022-02-02,0.73651,0.88316,114.25,7.7934,1.3979
2022-02-03,0.73727,0.88605,114.86,7.7943,1.4043
2022-02-04,0.7379,0.8723,114.9,7.7884,1.4101
2022-02-07,0.7398,0.87359,114.96,7.7926,1.4062
2022-02-08,0.73951,0.87658,115.43,7.7948,1.4047
2022-02-09,0.73682,0.87451,115.47,7.7924,1.3934
2022-02-10,0.7365,0.8742,115.76,7.7928,1.3895
2022-02-11,0.73538,0.87589,115.83,7.8001,1.395
2022-02-14,0.73984,0.8837,115.41,7.8016,1.4053
2022-02-15,0.73834,0.88145,115.63,7.8032,1.4004
2022-02-16,0.73813,0.87935,115.69,7.8009,1.3946
2022-02-17,0.73433,0.87951,115.07,7.8005,1.3884
2022-02-18,0.73476,0.88075,115.02,7.8004,1.3875
2022-02-21,0.73468,0.88199,114.84,7.8006,1.3892
2022-02-22,0.73783,0.88168,115.09,7.8024,1.3877
2022-02-23,0.73575,0.88152,115.11,7.804,1.3745
2022-02-24,0.74768,0.89582,114.92,7.8095,1.3968
2022-02-25,0.74661,0.89158,115.58,7.8083,1.3856
2022-02-28,0.74605,0.89294,115.47,7.8144,1.3848
2022-03-01,0.74619,0.8959,114.81,7.8153,1.3765
2022-03-02,0.75019,0.90041,115.33,7.8142,1.3751
2022-03-03,0.74732,0.90285,115.73,7.8139,1.3668
2022-03-04,0.75385,0.915,115.45,7.8151,1.3608
2022-03-07,0.75838,0.91785,115.24,7.8159,1.3539
2022-03-08,0.76373,0.91811,115.71,7.8207,1.3745
2022-03-09,0.76021,0.90967,115.81,7.8208,1.3637
2022-03-10,0.75943,0.9022,115.97,7.821,1.3631
2022-03-11,0.76406,0.90992,116.89,7.8259,1.3664
2022-03-14,0.76565,0.91241,117.97,7.8298,1.3811
2022-03-15,0.76474,0.90984,117.98,7.8269,1.386
2022-03-16,0.76394,0.90959,118.29,7.8221,1.3794
2022-03-17,0.76296,0.9049,118.79,7.8175,1.3623
2022-03-18,0.7624,0.90843,119.37,7.8217,1.3576
2022-03-21,0.75897,0.90596,119.2,7.8263,1.3496
2022-03-22,0.75497,0.90711,120.61,7.827,1.3427
2022-03-23,0.75812,0.91033,120.76,7.8241,1.3407
2022-03-24,0.75868,0.91091,121.8,7.8245,1.3361
2022-03-25,0.75786,0.90893,121.86,7.8274,1.3292
2022-03-28,0.76275,0.91191,123.96,7.8297,1.3305
2022-03-29,0.76175,0.90212,123.28,7.8274,1.3347
2022-03-30,0.76005,0.8988,121.76,7.8268,1.331
2022-03-31,0.76205,0.90082,121.76,7.8297,1.3358
2022-04-01,0.76136,0.90481,122.47,7.8353,1.3297
2022-04-04,0.76229,0.90868,122.74,7.8352,1.3313
2022-04-05,0.76115,0.91166,122.86,7.8327,1.3104
2022-04-06,0.76419,0.9155,123.87,7.8382,1.3212
2022-04-07,0.76447,0.91609,123.96,7.8375,1.3355
2022-04-08,0.76747,0.92073,124.18,7.8385,1.3398
2022-04-11,0.76783,0.91743,125.7,7.8385,1.3444
2022-04-12,0.76839,0.92073,125.49,7.8365,1.3442
2022-04-13,0.76926,0.9237,125.86,7.8392,1.3489
2022-04-14,0.76216,0.91929,125.32,7.8413,1.3433
2022-04-15,0.7633059999999999,0.920566,125.878,7.841080000000001,1.3460999999999999
2022-04-18,0.766744,0.924394,127.552,7.84042,1.3545
2022-04-19,0.76789,0.92567,128.11,7.8402,1.3573
2022-04-20,0.76607,0.92336,127.91,7.843,1.3464
2022-04-21,0.76718,0.91853,128.24,7.8448,1.3459
2022-04-22,0.77586,0.92447,128.34,7.845,1.3697
2022-04-25,0.78476,0.93058,128.17,7.8471,1.3933
2022-04-26,0.78822,0.93686,127.55,7.8448,1.3892
2022-04-27,0.79576,0.94491,128.1,7.847,1.4011
2022-04-28,0.80448,0.95374,130.79,7.8462,1.4129
2022-04-29,0.79609,0.94877,129.99,7.8466,1.3946
2022-05-02,0.79637,0.95021,129.83,7.8469,1.417
2022-05-03,0.79699,0.94733,129.84,7.8475,1.4044
2022-05-04,0.79949,0.94958,129.94,7.8487,1.4035
2022-05-05,0.80611,0.94625,129.81,7.849,1.3881
2022-05-06,0.81008,0.94607,130.46,7.8495,1.4085
2022-05-09,0.80723,0.94706,130.79,7.8499,1.4251
2022-05-10,0.81102,0.94751,130.17,7.8498,1.4366
2022-05-11,0.80918,0.9476,129.89,7.8498,1.4266
2022-05-12,0.81949,0.9608,128.6,7.8499,1.4569
2022-05-13,0.8196,0.96293,128.95,7.85,1.4508
2022-05-16,0.81601,0.95951,129.54,7.8499,1.4447
2022-05-17,0.80068,0.94868,129.32,7.8497,1.4224
2022-05-18,0.80462,0.9503,129.01,7.8486,1.4235
2022-05-19,0.80502,0.95012,127.75,7.8474,1.4286
2022-05-20,0.80193,0.94545,127.96,7.8471,1.4163
2022-05-23,0.79541,0.93817,127.64,7.8491,1.4056
2022-05-24,0.79991,0.93284,127.32,7.8492,1.4134
2022-05-25,0.80044,0.93844,127.01,7.8498,1.4195
2022-05-26,0.7953,0.93484,127.09,7.8499,1.4125
2022-05-27,0.7916,0.93266,126.89,7.8497,1.3985
2022-05-30,0.79106,0.92902,127.51,7.8493,1.3919
2022-05-31,0.79472,0.93345,128.22,7.8468,1.3939
2022-06-01,0.79498,0.93353,129.46,7.847,1.3873
2022-06-02,0.79681,0.93528,129.74,7.8466,1.3869
2022-06-03,0.79609,0.93197,130.09,7.8441,1.3798
2022-06-06,0.79634,0.93231,130.67,7.8458,1.3837
2022-06-07,0.80065,0.93791,132.86,7.8462,1.396
2022-06-08,0.79686,0.93119,134.02,7.8476,1.389
2022-06-09,0.79729,0.93084,133.98,7.8486,1.3949
2022-06-10,0.80401,0.94536,133.95,7.8494,1.4034
2022-06-13,0.82114,0.95648,134.4,7.8499,1.4345
2022-06-14,0.82834,0.95675,134.54,7.85,1.4518
2022-06-15,0.82761,0.95868,134.69,7.85,1.4429
2022-06-16,0.8226,0.96154,132.92,7.8498,1.4364
2022-06-17,0.81537,0.95365,134.67,7.8499,1.4342
2022-06-20,0.81533,0.95084,134.96,7.85,1.4321
2022-06-21,0.81526,0.94787,136.26,7.85,1.4386
2022-06-22,0.81632,0.95048,136.02,7.8499,1.4499
2022-06-23,0.81786,0.95302,135.43,7.849,1.4497
2022-06-24,0.81502,0.95021,135.11,7.8496,1.4489
2022-06-27,0.81536,0.94589,135.5,7.8458,1.4451
2022-06-28,0.81763,0.94688,136.04,7.8477,1.4402
2022-06-29,0.82211,0.95084,136.47,7.8475,1.4506
2022-06-30,0.82623,0.96274,136.27,7.8457,1.4536
2022-07-01,0.83116,0.95923,135.3,7.8466,1.4755
2022-07-04,0.82219,0.95648,135.35,7.8463,1.4543
2022-07-05,0.83426,0.97182,135.83,7.8472,1.4752
2022-07-06,0.84186,0.98261,135.31,7.8475,1.4701
2022-07-07,0.836,0.98232,135.67,7.848,1.462
2022-07-08,0.83228,0.98396,135.84,7.849,1.4632
2022-07-11,0.8372,0.9903,137.42,7.8496,1.4765
2022-07-12,0.84468,0.99582,136.74,7.8498,1.4838
2022-07-13,0.83809,0.99334,137.1,7.8499,1.4703
2022-07-14,0.84518,0.9995,138.97,7.85,1.4886
2022-07-15,0.8449,0.99413,138.67,7.85,1.4799
2022-07-18,0.83613,0.98707,138.35,7.85,1.4647
2022-07-19,0.83263,0.97609,137.64,7.85,1.4513
2022-07-20,0.83516,0.98049,138.17,7.85,1.4479
2022-07-21,0.83876,0.98049,138.7,7.8494,1.4558
2022-07-22,0.83553,0.98135,136.91,7.8494,1.4403
2022-07-25,0.82858,0.97694,136.62,7.8493,1.4368
2022-07-26,0.83522,0.98775,136.66,7.8493,1.4426
2022-07-27,0.82878,0.98503,136.81,7.8499,1.4401
2022-07-28,0.82579,0.98795,135.61,7.8498,1.436
2022-07-29,0.82359,0.98058,133.77,7.85,1.4362
2022-08-01,0.81794,0.97723,132.3,7.85,1.4204
2022-08-02,0.81832,0.97809,130.97,7.8499,1.4422
2022-08-03,0.82037,0.98097,133.59,7.8499,1.4402
2022-08-04,0.82734,0.98222,133.4,7.8498,1.4347
2022-08-05,0.82349,0.97723,133.12,7.8499,1.4378
2022-08-08,0.82523,0.98049,134.93,7.8499,1.4322
2022-08-09,0.82587,0.97714,135.1,7.8497,1.4351
2022-08-10,0.82528,0.97542,134.76,7.8482,1.4321
2022-08-11,0.8181,0.96731,132.1,7.8466,1.4057
2022-08-12,0.82368,0.97229,133.66,7.8367,1.4094
2022-08-15,0.82761,0.98087,133.02,7.8371,1.4231
2022-08-16,0.83129,0.98707,134.35,7.8422,1.4276
2022-08-17,0.82849,0.98386,135.14,7.8419,1.4419
2022-08-18,0.82915,0.98251,134.77,7.8448,1.4361
2022-08-19,0.84482,0.99463,136.93,7.8453,1.4506
2022-08-22,0.8465,0.9999,137.07,7.846,1.4477
2022-08-23,0.84963,1.0074,137.34,7.8473,1.4543
2022-08-24,0.84843,1.0066,136.64,7.8468,1.4485
2022-08-25,0.84547,1.003,136.48,7.8469,1.4349
2022-08-26,0.84531,0.9993,136.92,7.8466,1.4323
2022-08-29,0.8554,1.0014,138.68,7.8478,1.4549
2022-08-30,0.85355,0.99661,138.24,7.8484,1.4423
2022-08-31,0.86035,1.0,138.72,7.8488,1.4591
2022-09-01,0.86438,0.9996,139.28,7.848,1.4645
2022-09-02,0.86539,1.0007,140.46,7.8494,1.4681
2022-09-05,0.87054,1.0081,140.59,7.8495,1.4734
2022-09-06,0.86365,1.0073,141.93,7.8497,1.4757
2022-09-07,0.87516,1.0116,144.87,7.8499,1.492
2022-09-08,0.86578,0.9991,143.52,7.8497,1.4811
2022-09-09,0.86436,0.99512,142.6,7.8486,1.4632
2022-09-12,0.85453,0.98474,142.28,7.8492,1.4524
2022-09-13,0.853,0.9828,142.01,7.8482,1.4483
2022-09-14,0.86585,1.001,143.22,7.8483,1.4888
2022-09-15,0.87004,1.0008,143.54,7.8486,1.4865
2022-09-16,0.87804,1.0046,143.19,7.8494,1.4963
2022-09-19,0.87873,1.001,143.56,7.8494,1.4965
2022-09-20,0.87518,1.0014,143.54,7.8492,1.4914
2022-09-21,0.88164,1.0095,144.01,7.8499,1.4992
2022-09-22,0.8828,1.0117,140.81,7.8494,1.5014
2022-09-23,0.90425,1.0252,142.95,7.8498,1.5202
2022-09-26,0.92685,1.0367,144.17,7.8499,1.5403
2022-09-27,0.92571,1.0369,144.42,7.8499,1.5408
2022-09-28,0.94373,1.0455,144.68,7.8499,1.5603
2022-09-29,0.92196,1.0303,144.71,7.85,1.5436
2022-09-30,0.90583,1.0259,144.66,7.8499,1.5466
2022-10-03,0.89175,1.0242,144.91,7.85,1.5494
2022-10-04,0.88235,1.011,144.88,7.85,1.5487
2022-10-05,0.88089,1.0086,144.41,7.8498,1.5512
2022-10-06,0.88827,1.0142,144.71,7.8499,1.548
2022-10-07,0.89194,1.0207,144.86,7.85,1.5582
2022-10-10,0.90471,1.0312,145.57,7.8499,1.584
2022-10-11,0.90202,1.0285,145.57,7.8499,1.589
2022-10-12,0.90501,1.0303,146.65,7.85,1.5995
2022-10-13,0.88832,1.0268,146.77,7.8489,1.591
2022-10-14,0.89352,1.0291,147.81,7.85,1.5944
2022-10-17,0.88561,1.0268,148.89,7.8497,1.6017
2022-10-18,0.88386,1.0168,149.11,7.8495,1.5818
2022-10-19,0.88968,1.0227,149.66,7.85,1.5921
2022-10-20,0.88939,1.0193,149.82,7.8491,1.5854
2022-10-21,0.90162,1.0277,151.69,7.8495,1.608
2022-10-24,0.88387,1.0151,148.98,7.8499,1.5867
2022-10-25,0.88371,1.0141,148.91,7.8498,1.5819
2022-10-26,0.86404,0.99771,146.98,7.8497,1.5431
2022-10-27,0.86425,0.99631,146.83,7.8492,1.5552
2022-10-28,0.86544,1.0049,147.51,7.8492,1.5587
2022-10-31,0.86862,1.0087,148.68,7.8497,1.5664
2022-11-01,0.86517,1.0053,147.13,7.8495,1.5491
2022-11-02,0.86899,1.0093,147.1,7.8496,1.5569
2022-11-03,0.89437,1.0253,148.24,7.8499,1.591
2022-11-04,0.88612,1.013,147.07,7.8498,1.551
2022-11-07,0.87196,1.0007,146.28,7.8499,1.5439
2022-11-08,0.87413,1.0004,146.31,7.8499,1.5441
2022-11-09,0.87433,0.99612,146.25,7.8495,1.5478
2022-11-10,0.87701,1.0046,146.14,7.8489,1.5597
2022-11-11,0.84922,0.97012,139.59,7.8345,1.4997
2022-11-14,0.84808,0.96909,140.38,7.8353,1.495
2022-11-15,0.84059,0.96117,139.22,7.8268,1.4816
2022-11-16,0.84021,0.96043,139.54,7.8221,1.4791
2022-11-17,0.84771,0.96909,140.32,7.8273,1.5046
2022-11-18,0.83989,0.96469,140.0,7.8229,1.4888
2022-11-21,0.84709,0.97599,141.84,7.8069,1.51
2022-11-22,0.84055,0.97333,141.33,7.8171,1.506
2022-11-23,0.8365,0.96852,141.16,7.8168,1.5033
2022-11-24,0.82525,0.96034,138.19,7.8099,1.4803
2022-11-25,0.82781,0.96386,139.39,7.8153,1.4847
2022-11-28,0.82774,0.95575,138.49,7.8163,1.494
2022-11-29,0.83174,0.96469,138.3,7.8106,1.487
2022-11-30,0.83354,0.96376,139.05,7.8011,1.4866
2022-12-01,0.81993,0.95657,136.29,7.7837,1.4709
2022-12-02,0.81472,0.94895,134.11,7.7847,1.4668
2022-12-05,0.81312,0.94455,135.14,7.7676,1.468
2022-12-06,0.81942,0.95093,136.3,7.7799,1.4858
2022-12-07,0.82067,0.94976,137.18,7.7877,1.4938
2022-12-08,0.82002,0.95066,136.66,7.7849,1.4821
2022-12-09,0.814,0.94706,135.71,7.7819,1.473
2022-12-12,0.8143,0.94679,137.15,7.7734,1.4794
2022-12-13,0.81321,0.94832,137.36,7.7793,1.4749
2022-12-14,0.8087,0.93906,134.92,7.7708,1.4565
2022-12-15,0.81154,0.94153,136.59,7.7724,1.4777
2022-12-16,0.82148,0.94171,137.05,7.7815,1.4941
2022-12-19,0.82202,0.94357,136.49,7.7777,1.4903
2022-12-20,0.82583,0.94349,132.64,7.7826,1.5069
2022-12-21,0.8241,0.9402,131.9,7.7945,1.4911
2022-12-22,0.8299,0.94047,132.06,7.7949,1.4863
2022-12-23,0.82875,0.94144,132.61,7.8025,1.4928
2022-12-26,0.830775,0.9413125,133.1725,7.801075,1.4865
2022-12-27,0.83145,0.94127,133.36,7.8006,1.4844
2022-12-28,0.82761,0.93985,133.66,7.7943,1.4718
2022-12-29,0.83152,0.93906,133.57,7.7936,1.4892
2022-12-30,0.83155,0.93756,131.88,7.797,1.4713
2023-01-02,0.82964,0.93607,130.69,7.8058,1.4695
2023-01-03,0.83497,0.94832,130.8,7.8134,1.4896
2023-01-04,0.83098,0.94349,130.9,7.8181,1.4579
2023-01-05,0.83297,0.94331,132.96,7.8095,1.4635
2023-01-06,0.84262,0.95238,134.57,7.8101,1.4848
2023-01-09,0.82319,0.93493,132.15,7.8074,1.4441
2023-01-10,0.82374,0.93257,132.35,7.8094,1.4563
2023-01-11,0.8251,0.93049,132.7,7.8137,1.4505
2023-01-12,0.82334,0.92833,130.53,7.8092,1.4454
2023-01-13,0.82116,0.92473,128.56,7.8113,1.4413
2023-01-16,0.82092,0.9249,128.49,7.8107,1.437
2023-01-17,0.81707,0.92225,128.65,7.8214,1.4397
2023-01-18,0.80755,0.92259,128.97,7.8249,1.422
2023-01-19,0.81043,0.92464,128.54,7.8313,1.4541
2023-01-20,0.80916,0.9237,130.11,7.8307,1.4427
2023-01-23,0.80922,0.91988,130.3,7.8286,1.4285
2023-01-24,0.81385,0.92098,130.29,7.8296,1.4248
2023-01-25,0.81125,0.91929,129.78,7.8325,1.412
2023-01-26,0.80721,0.91785,129.77,7.8288,1.405
2023-01-27,0.80888,0.92039,129.87,7.8289,1.4072
2023-01-30,0.80692,0.91718,130.05,7.8341,1.4115
2023-01-31,0.81301,0.92311,130.41,7.837,1.4286
2023-02-01,0.81158,0.91794,129.77,7.8432,1.4129
2023-02-02,0.8126,0.91008,128.43,7.8434,1.4022
2023-02-03,0.81604,0.91433,128.42,7.8451,1.4171
2023-02-06,0.82849,0.92799,132.15,7.8451,1.4473
2023-02-07,0.83493,0.93458,132.06,7.848,1.4458
2023-02-08,0.8272,0.93153,131.17,7.8496,1.4361
2023-02-09,0.82179,0.92842,130.72,7.8499,1.4306
2023-02-10,0.82645,0.93545,130.85,7.85,1.4436
2023-02-13,0.82614,0.9358,132.56,7.85,1.44
2023-02-14,0.81908,0.92945,132.11,7.8499,1.4324
2023-02-15,0.83014,0.93458,133.69,7.8489,1.4513
2023-02-16,0.83068,0.93458,133.93,7.8491,1.4486
2023-02-17,0.83659,0.94118,134.76,7.8446,1.4645
2023-02-20,0.83135,0.93686,134.05,7.8343,1.448
2023-02-21,0.8245,0.93773,134.81,7.8437,1.4551
2023-02-22,0.82624,0.9395,134.57,7.8459,1.4634
2023-02-23,0.83026,0.94197,135.0,7.8458,1.4649
2023-02-24,0.83486,0.94607,135.81,7.8485,1.4823
2023-02-27,0.8345,0.94751,136.33,7.8471,1.4913
2023-02-28,0.82589,0.94171,136.76,7.8492,1.4841
2023-03-01,0.82903,0.93598,135.55,7.8497,1.4766
2023-03-02,0.8372,0.94295,136.79,7.8495,1.4873
2023-03-03,0.83401,0.94206,136.18,7.8497,1.4817
2023-03-06,0.83252,0.93932,135.86,7.8499,1.4848
2023-03-07,0.83421,0.93765,136.16,7.8499,1.5004
2023-03-08,0.8447,0.94832,137.22,7.8499,1.5152
2023-03-09,0.84152,0.94751,136.27,7.8499,1.5127
2023-03-10,0.83372,0.94464,136.69,7.8495,1.5175
2023-03-13,0.82542,0.93406,132.6,7.8426,1.5007
2023-03-14,0.8201,0.93136,134.2,7.8465,1.495
2023-03-15,0.82703,0.94796,132.25,7.8487,1.5061
2023-03-16,0.82888,0.94384,132.31,7.8495,1.5037
2023-03-17,0.82357,0.94135,132.33,7.8497,1.4943
2023-03-20,0.81702,0.9331,131.35,7.8416,1.4909
2023-03-21,0.81694,0.92799,132.36,7.8459,1.4974
2023-03-22,0.81525,0.92721,132.71,7.8476,1.4958
2023-03-23,0.81371,0.9192,131.33,7.8496,1.493
2023-03-24,0.81843,0.93067,130.15,7.8496,1.5067
2023-03-27,0.81517,0.92825,131.48,7.8498,1.5041
2023-03-28,0.81116,0.92242,130.7,7.8498,1.4961
2023-03-29,0.81117,0.92191,132.37,7.8498,1.4983
2023-03-30,0.80988,0.91861,132.67,7.85,1.4939
2023-03-31,0.80846,0.91954,133.18,7.8498,1.4959
2023-04-03,0.80764,0.91996,132.94,7.8499,1.4793
2023-04-04,0.80115,0.91735,132.96,7.8496,1.4819
2023-04-05,0.80151,0.91408,131.39,7.8498,1.4922
2023-04-06,0.8016,0.91617,131.46,7.8499,1.4945
2023-04-07,0.802194,0.916338,131.812,7.8499,1.49614
2023-04-10,0.803976,0.916842,132.868,7.8499,1.5010599999999998
2023-04-11,0.80457,0.91701,133.22,7.8499,1.5027
2023-04-12,0.80606,0.91558,133.76,7.8499,1.4995
2023-04-13,0.79944,0.90785,133.28,7.85,1.4837
2023-04-14,0.79986,0.9044,132.59,7.85,1.475
2023-04-17,0.80478,0.91066,133.84,7.8499,1.4895
2023-04-18,0.80334,0.91141,133.88,7.8499,1.4834
2023-04-19,0.80589,0.91466,134.67,7.8493,1.491
2023-04-20,0.80549,0.91374,134.74,7.8497,1.4885
2023-04-21,0.8068,0.91091,133.83,7.8482,1.4934
2023-04-24,0.80406,0.90893,134.68,7.8482,1.4968
2023-04-25,0.80426,0.90728,134.2,7.8498,1.5028
2023-04-26,0.80225,0.90588,133.77,7.8499,1.5151
2023-04-27,0.80083,0.90563,133.27,7.8499,1.5099
2023-04-28,0.80184,0.91066,136.01,7.8498,1.5175
2023-05-01,0.8014725,0.9116575,137.08249999999998,7.84995,1.499125
2023-05-02,0.80135,0.91199,137.44,7.85,1.493
2023-05-03,0.79928,0.90555,135.52,7.85,1.5
2023-05-04,0.79479,0.90302,134.48,7.848,1.4977
2023-05-05,0.79334,0.90794,134.19,7.8476,1.4871
2023-05-08,0.79032,0.90604,135.14,7.848,1.4718
2023-05-09,0.79378,0.91249,135.02,7.8414,1.4798
2023-05-10,0.79281,0.91324,135.32,7.83,1.4815
2023-05-11,0.7941,0.91491,134.07,7.8382,1.4845
2023-05-12,0.79893,0.91811,134.98,7.8429,1.4974
2023-05-15,0.7994,0.91946,136.22,7.8384,1.4951
2023-05-16,0.79899,0.91903,135.92,7.8387,1.4987
2023-05-17,0.80243,0.92345,136.96,7.8297,1.5027
2023-05-18,0.80357,0.92481,137.87,7.8276,1.5061
2023-05-19,0.80348,0.92524,138.37,7.8177,1.5018
2023-05-22,0.80249,0.92404,138.27,7.8263,1.5056
2023-05-23,0.80706,0.92773,138.42,7.8375,1.5105
2023-05-24,0.80661,0.92721,138.43,7.8314,1.5208
2023-05-25,0.8085,0.93153,139.39,7.8334,1.5317
2023-05-26,0.80749,0.93015,139.75,7.8346,1.5291
2023-05-29,0.81013,0.93327,140.26,7.8301,1.5291
2023-05-30,0.80384,0.93075,139.62,7.833,1.5262
2023-05-31,0.80881,0.93607,139.6,7.8345,1.5442
2023-06-01,0.80231,0.93484,139.53,7.8327,1.5338
